id_venta,id_cliente,producto,categoria,unidades,precio_unitario,ciudad,fecha
1671,301,Ensalada,Comida,1,12.6,Valencia,2026-03-21
1672,92,Agua,Bebida,4,10.2,Madrid,2026-05-09
1673,470,Patatas,Comida,6,12.07,Bilbao,2026-06-27
1674,35,Ensalada,Comida,2,10.86,Valencia,2026-05-05
1675,69,Pizza,Comida,4,1.98,Sevilla,2026-02-03
1676,48,Agua,Bebida,1,11.13,Sevilla,2026-05-07
1677,472,Ensalada,Comida,1,14.17,Madrid,2026-01-14
1678,491,Hamburguesa,Comida,1,7.3,Sevilla,2026-05-30
1679,433,Pizza,Comida,4,2.67,Valencia,2026-01-11
1680,171,Ensalada,Comida,5,9.43,Valencia,2026-05-16
1681,43,Refresco,Bebida,2,9.46,Sevilla,2026-05-06
1682,336,Agua,Bebida,2,2.88,Sevilla,2026-05-12
1683,92,Patatas,Comida,3,8.49,Madrid,2026-01-20
1684,223,Patatas,Comida,3,12.59,Sevilla,2026-06-28
1685,188,Patatas,Comida,6,1.53,Bilbao,2026-01-10
1686,432,Ensalada,Comida,1,1.89,Sevilla,2026-06-16
1687,465,Patatas,Comida,5,2.76,Valencia,2026-02-01
1688,210,Patatas,Comida,3,3.86,Valencia,2026-05-24
1689,387,Hamburguesa,Comida,6,13.8,Madrid,2026-03-22
1690,475,Refresco,Bebida,3,10.0,Madrid,2026-02-15
1691,67,Hamburguesa,Comida,6,1.18,Sevilla,2026-04-17
1692,15,Refresco,Bebida,4,1.29,Sevilla,2026-02-22
1693,43,Agua,Bebida,1,4.34,Bilbao,2026-06-13
1694,292,Hamburguesa,Comida,3,12.32,Bilbao,2026-05-09
1695,497,Refresco,Bebida,6,12.97,Sevilla,2026-01-26
1696,330,Patatas,Comida,5,9.99,Valencia,2026-05-24
1697,118,Ensalada,Comida,5,9.3,Valencia,2026-05-18
1698,264,Cafe,Bebida,4,6.4,Sevilla,2026-05-13
1699,393,Cafe,Bebida,6,6.02,Madrid,2026-01-19
1700,363,Hamburguesa,Comida,2,8.69,Valencia,2026-06-26
1701,108,Hamburguesa,Comida,5,6.18,Madrid,2026-04-12
1702,22,Hamburguesa,Comida,5,13.32,Valencia,2026-01-26
1703,318,Cafe,Bebida,2,7.49,Sevilla,2026-04-14
1704,25,Cafe,Bebida,2,5.35,Sevilla,2026-04-23
1705,299,Cafe,Bebida,1,4.04,Bilbao,2026-04-30
1706,12,Refresco,Bebida,1,12.59,Bilbao,2026-06-15
1707,210,Cafe,Bebida,6,6.51,Sevilla,2026-04-10
1708,247,Pizza,Comida,2,1.52,Sevilla,2026-01-05
1709,51,Pizza,Comida,6,8.13,Sevilla,2026-01-22
1710,304,Ensalada,Comida,4,6.4,Sevilla,2026-06-07
1711,437,Refresco,Bebida,6,1.54,Valencia,2026-02-03
1712,371,Patatas,Comida,3,9.87,Sevilla,2026-02-23
1713,157,Agua,Bebida,1,13.43,Valencia,2026-05-23
1714,332,Pizza,Comida,6,3.35,Madrid,2026-04-06
1715,378,Pizza,Comida,2,10.07,Sevilla,2026-02-06
1716,385,Patatas,Comida,4,12.0,Bilbao,2026-04-12
1717,387,Hamburguesa,Comida,2,7.51,Madrid,2026-02-12
1718,378,Patatas,Comida,6,5.43,Madrid,2026-06-30
1719,339,Refresco,Bebida,1,4.46,Madrid,2026-02-22
1720,391,Patatas,Comida,1,7.75,Madrid,2026-02-09
1721,240,Hamburguesa,Comida,3,6.84,Sevilla,2026-04-30
1722,12,Pizza,Comida,3,6.47,Sevilla,2026-01-28
1723,448,Refresco,Bebida,1,12.13,Madrid,2026-03-23
1724,142,Agua,Bebida,5,14.43,Madrid,2026-02-27
1725,451,Hamburguesa,Comida,6,1.14,Madrid,2026-06-07
1726,373,Refresco,Bebida,6,7.69,Valencia,2026-02-05
1727,119,Patatas,Comida,5,10.75,Valencia,2026-06-02
1728,491,Refresco,Bebida,5,10.3,Madrid,2026-02-25
1729,40,Agua,Bebida,3,14.55,Sevilla,2026-03-16
1730,140,Agua,Bebida,1,12.46,Valencia,2026-01-10
1731,141,Agua,Bebida,2,8.22,Madrid,2026-01-06
1732,395,Refresco,Bebida,4,9.52,Bilbao,2026-02-05
1733,7,Patatas,Comida,5,7.36,Valencia,2026-01-25
1734,372,Ensalada,Comida,4,4.39,Sevilla,2026-04-05
1735,464,Pizza,Comida,3,12.32,Madrid,2026-04-27
1736,387,Cafe,Bebida,6,2.11,Sevilla,2026-01-31
1737,461,Agua,Bebida,6,7.22,Madrid,2026-03-10
1738,282,Patatas,Comida,5,11.85,Madrid,2026-05-19
1739,168,Cafe,Bebida,6,8.72,Madrid,2026-04-05
1740,76,Pizza,Comida,4,13.52,Bilbao,2026-05-18
1741,391,Cafe,Bebida,4,8.04,Valencia,2026-05-28
1742,380,Patatas,Comida,5,2.61,Bilbao,2026-03-31
1743,423,Agua,Bebida,6,10.78,Sevilla,2026-05-08
1744,332,Ensalada,Comida,4,10.63,Sevilla,2026-02-25
1745,339,Pizza,Comida,5,1.67,Sevilla,2026-02-14
1746,149,Agua,Bebida,1,14.67,Bilbao,2026-02-05
1747,60,Agua,Bebida,1,11.36,Bilbao,2026-06-23
1748,269,Hamburguesa,Comida,2,14.21,Valencia,2026-04-06
1749,196,Pizza,Comida,2,8.47,Sevilla,2026-06-03
1750,437,Refresco,Bebida,5,3.69,Bilbao,2026-02-25
1751,259,Agua,Bebida,5,2.87,Sevilla,2026-05-04
1752,236,Refresco,Bebida,4,12.15,Sevilla,2026-05-05
1753,414,Cafe,Bebida,2,3.84,Madrid,2026-03-14
1754,394,Patatas,Comida,3,7.5,Valencia,2026-03-28
1755,478,Refresco,Bebida,3,1.32,Valencia,2026-01-04
1756,91,Cafe,Bebida,5,3.81,Madrid,2026-02-22
1757,301,Agua,Bebida,6,12.02,Valencia,2026-03-24
1758,17,Pizza,Comida,5,6.44,Madrid,2026-02-03
1759,453,Agua,Bebida,1,3.16,Sevilla,2026-01-28
1760,332,Agua,Bebida,2,4.66,Bilbao,2026-06-09
1761,202,Ensalada,Comida,5,8.87,Sevilla,2026-05-23
1762,166,Cafe,Bebida,6,10.56,Sevilla,2026-03-23
1763,237,Hamburguesa,Comida,4,9.82,Madrid,2026-05-30
1764,19,Refresco,Bebida,6,9.4,Valencia,2026-05-21
1765,299,Cafe,Bebida,2,2.88,Madrid,2026-02-25
1766,388,Ensalada,Comida,3,5.5,Sevilla,2026-01-26
1767,20,Ensalada,Comida,6,3.57,Madrid,2026-03-21
1768,217,Agua,Bebida,2,14.68,Valencia,2026-03-24
1769,442,Cafe,Bebida,6,9.8,Valencia,2026-01-26
1770,173,Ensalada,Comida,2,7.26,Sevilla,2026-05-27
1771,341,Ensalada,Comida,3,10.3,Sevilla,2026-04-07
1772,427,Refresco,Bebida,5,14.54,Bilbao,2026-03-27
1773,185,Hamburguesa,Comida,2,13.82,Valencia,2026-04-01
1774,461,Pizza,Comida,4,6.87,Bilbao,2026-05-24
1775,478,Agua,Bebida,1,9.17,Bilbao,2026-02-01
1776,247,Patatas,Comida,3,5.49,Madrid,2026-05-21
1777,350,Agua,Bebida,6,14.05,Madrid,2026-02-23
1778,73,Agua,Bebida,3,5.64,Sevilla,2026-05-24
1779,294,Ensalada,Comida,2,2.82,Valencia,2026-05-14
1780,2,Refresco,Bebida,5,9.67,Madrid,2026-04-28
1781,154,Ensalada,Comida,3,1.39,Sevilla,2026-03-27
1782,187,Hamburguesa,Comida,4,13.82,Bilbao,2026-01-07
1783,196,Pizza,Comida,4,7.43,Madrid,2026-06-30
1784,221,Patatas,Comida,4,5.98,Madrid,2026-03-06
1785,50,Refresco,Bebida,5,12.28,Bilbao,2026-03-13
1786,37,Cafe,Bebida,4,4.21,Madrid,2026-02-13
1787,380,Refresco,Bebida,2,14.17,Sevilla,2026-01-30
1788,252,Cafe,Bebida,3,2.05,Valencia,2026-03-04
1789,217,Refresco,Bebida,2,9.73,Sevilla,2026-02-28
1790,215,Ensalada,Comida,2,14.13,Sevilla,2026-04-03
1791,492,Pizza,Comida,2,5.34,Sevilla,2026-05-05
1792,459,Refresco,Bebida,2,8.08,Sevilla,2026-02-14
1793,196,Agua,Bebida,4,13.08,Sevilla,2026-06-04
1794,329,Cafe,Bebida,5,9.91,Valencia,2026-01-16
1795,181,Ensalada,Comida,5,10.5,Bilbao,2026-01-22
1796,350,Pizza,Comida,1,5.87,Sevilla,2026-04-18
1797,499,Ensalada,Comida,1,10.65,Madrid,2026-04-22
1798,493,Patatas,Comida,6,2.81,Valencia,2026-03-24
1799,302,Ensalada,Comida,2,5.59,Bilbao,2026-03-17
1800,496,Cafe,Bebida,3,6.61,Sevilla,2026-05-02
1801,112,Refresco,Bebida,2,2.58,Bilbao,2026-01-18
1802,273,Refresco,Bebida,2,11.68,Sevilla,2026-03-16
1803,336,Agua,Bebida,5,3.55,Valencia,2026-04-24
1804,328,Cafe,Bebida,1,1.46,Valencia,2026-03-02
1805,482,Pizza,Comida,1,8.04,Sevilla,2026-01-30
1806,254,Pizza,Comida,1,6.84,Valencia,2026-02-25
1807,377,Agua,Bebida,6,5.0,Sevilla,2026-04-05
1808,78,Cafe,Bebida,1,8.38,Valencia,2026-02-20
1809,482,Patatas,Comida,4,2.96,Valencia,2026-06-04
1810,451,Refresco,Bebida,3,5.64,Valencia,2026-05-16
1811,248,Refresco,Bebida,3,8.84,Sevilla,2026-03-03
1812,119,Hamburguesa,Comida,4,12.73,Valencia,2026-06-26
1813,143,Pizza,Comida,3,14.88,Bilbao,2026-05-16
1814,252,Ensalada,Comida,4,14.65,Sevilla,2026-04-29
1815,451,Ensalada,Comida,6,11.33,Madrid,2026-02-14
1816,301,Ensalada,Comida,2,10.52,Madrid,2026-05-18
1817,155,Patatas,Comida,3,6.63,Madrid,2026-01-17
1818,231,Ensalada,Comida,5,3.76,Valencia,2026-05-04
1819,499,Ensalada,Comida,6,11.88,Madrid,2026-06-05
1820,189,Refresco,Bebida,5,1.92,Sevilla,2026-05-02
1821,198,Ensalada,Comida,3,4.38,Valencia,2026-06-17
1822,99,Ensalada,Comida,2,6.97,Bilbao,2026-04-08
1823,24,Agua,Bebida,6,6.8,Valencia,2026-05-28
1824,339,Hamburguesa,Comida,2,3.44,Bilbao,2026-01-31
1825,152,Cafe,Bebida,2,10.85,Sevilla,2026-02-19
1826,492,Pizza,Comida,5,8.75,Sevilla,2026-05-11
1827,159,Ensalada,Comida,5,5.65,Valencia,2026-01-18
1828,35,Ensalada,Comida,1,4.5,Valencia,2026-03-16
1829,351,Pizza,Comida,2,4.03,Sevilla,2026-05-20
1830,133,Agua,Bebida,1,2.81,Bilbao,2026-05-18
1831,458,Pizza,Comida,2,7.6,Valencia,2026-05-05
1832,107,Agua,Bebida,3,2.63,Madrid,2026-05-21
1833,368,Pizza,Comida,2,5.62,Madrid,2026-06-25
1834,105,Cafe,Bebida,6,12.69,Sevilla,2026-03-08
1835,320,Hamburguesa,Comida,3,14.53,Bilbao,2026-06-12
1836,415,Patatas,Comida,3,4.68,Bilbao,2026-03-27
1837,444,Pizza,Comida,1,2.04,Sevilla,2026-03-23
1838,495,Patatas,Comida,5,6.68,Valencia,2026-01-19
1839,433,Agua,Bebida,6,9.25,Bilbao,2026-05-12
1840,149,Agua,Bebida,1,9.24,Valencia,2026-01-05
1841,265,Hamburguesa,Comida,2,1.81,Sevilla,2026-04-15
1842,206,Refresco,Bebida,4,13.88,Bilbao,2026-06-24
1843,392,Pizza,Comida,6,7.93,Valencia,2026-04-23
1844,351,Refresco,Bebida,3,1.63,Bilbao,2026-01-14
1845,316,Cafe,Bebida,4,11.64,Bilbao,2026-03-15
1846,220,Hamburguesa,Comida,2,8.28,Madrid,2026-02-23
1847,463,Agua,Bebida,6,8.45,Madrid,2026-03-25
1848,319,Refresco,Bebida,3,7.34,Madrid,2026-06-22
1849,15,Patatas,Comida,1,11.93,Valencia,2026-05-12
1850,169,Hamburguesa,Comida,4,11.74,Valencia,2026-02-19
1851,124,Ensalada,Comida,6,4.73,Valencia,2026-03-23
1852,149,Refresco,Bebida,2,2.49,Sevilla,2026-04-08
1853,278,Agua,Bebida,4,7.62,Valencia,2026-06-22
1854,308,Refresco,Bebida,5,1.07,Bilbao,2026-04-14
1855,211,Ensalada,Comida,3,6.79,Sevilla,2026-03-23
1856,435,Cafe,Bebida,4,13.69,Sevilla,2026-03-10
1857,245,Agua,Bebida,4,12.92,Valencia,2026-06-18
1858,19,Ensalada,Comida,4,5.47,Bilbao,2026-01-02
1859,340,Ensalada,Comida,5,5.93,Madrid,2026-01-22
1860,468,Pizza,Comida,1,12.22,Sevilla,2026-06-07
1861,393,Cafe,Bebida,4,6.14,Madrid,2026-06-30
1862,160,Refresco,Bebida,3,11.11,Madrid,2026-02-08
1863,483,Hamburguesa,Comida,3,11.59,Madrid,2026-03-17
1864,238,Patatas,Comida,1,13.23,Madrid,2026-01-14
1865,296,Agua,Bebida,5,3.59,Bilbao,2026-02-11
1866,290,Pizza,Comida,1,8.5,Bilbao,2026-03-13
1867,31,Ensalada,Comida,3,9.75,Madrid,2026-02-03
1868,242,Refresco,Bebida,1,12.6,Valencia,2026-02-25
1869,461,Cafe,Bebida,5,9.33,Madrid,2026-04-30
1870,270,Pizza,Comida,2,2.61,Bilbao,2026-04-01
1871,41,Refresco,Bebida,2,12.12,Valencia,2026-01-04
1872,299,Patatas,Comida,6,11.96,Sevilla,2026-03-25
1873,50,Refresco,Bebida,2,5.96,Bilbao,2026-06-14
1874,88,Patatas,Comida,2,4.2,Valencia,2026-06-03
1875,464,Agua,Bebida,3,3.4,Bilbao,2026-06-12
1876,21,Agua,Bebida,4,11.27,Valencia,2026-02-20
1877,82,Agua,Bebida,3,1.09,Madrid,2026-06-13
1878,186,Cafe,Bebida,3,11.93,Madrid,2026-05-03
1879,313,Ensalada,Comida,5,11.8,Bilbao,2026-03-16
1880,484,Pizza,Comida,5,2.36,Madrid,2026-02-11
1881,380,Cafe,Bebida,2,3.59,Valencia,2026-03-13
1882,55,Hamburguesa,Comida,6,3.29,Valencia,2026-06-06
1883,211,Patatas,Comida,2,4.2,Bilbao,2026-02-24
1884,476,Ensalada,Comida,4,3.98,Madrid,2026-06-05
1885,440,Patatas,Comida,4,3.78,Valencia,2026-02-22
1886,434,Hamburguesa,Comida,4,8.73,Bilbao,2026-02-23
1887,433,Ensalada,Comida,1,7.04,Bilbao,2026-03-29
1888,39,Cafe,Bebida,3,9.2,Madrid,2026-05-21
1889,352,Agua,Bebida,5,13.79,Sevilla,2026-04-03
1890,164,Refresco,Bebida,6,2.38,Valencia,2026-05-07
1891,293,Refresco,Bebida,4,12.56,Bilbao,2026-06-20
1892,78,Patatas,Comida,1,14.01,Bilbao,2026-03-23
1893,283,Patatas,Comida,5,1.18,Valencia,2026-06-06
1894,119,Cafe,Bebida,2,9.0,Valencia,2026-02-22
1895,368,Patatas,Comida,6,11.54,Bilbao,2026-02-03
1896,400,Refresco,Bebida,6,12.49,Bilbao,2026-05-26
1897,349,Pizza,Comida,5,6.75,Madrid,2026-06-16
1898,32,Ensalada,Comida,1,11.89,Valencia,2026-05-07
1899,21,Cafe,Bebida,6,6.78,Bilbao,2026-03-13
1900,402,Refresco,Bebida,2,6.27,Madrid,2026-05-02
1901,270,Agua,Bebida,3,1.79,Valencia,2026-05-01
1902,145,Ensalada,Comida,1,2.8,Madrid,2026-03-24
1903,205,Patatas,Comida,6,4.64,Valencia,2026-03-19
1904,8,Patatas,Comida,6,14.96,Bilbao,2026-03-20
1905,466,Patatas,Comida,3,8.82,Bilbao,2026-01-05
1906,300,Patatas,Comida,1,9.5,Sevilla,2026-06-14
1907,416,Ensalada,Comida,3,3.93,Bilbao,2026-06-30
1908,48,Cafe,Bebida,3,1.55,Valencia,2026-04-15
1909,409,Hamburguesa,Comida,1,6.65,Valencia,2026-02-27
1910,16,Ensalada,Comida,4,8.15,Sevilla,2026-06-06
1911,423,Patatas,Comida,1,6.34,Bilbao,2026-02-27
1912,494,Agua,Bebida,5,6.06,Bilbao,2026-05-13
1913,429,Cafe,Bebida,1,14.02,Madrid,2026-03-03
1914,321,Refresco,Bebida,5,1.87,Sevilla,2026-05-02
1915,14,Pizza,Comida,4,2.96,Madrid,2026-04-05
1916,321,Ensalada,Comida,3,13.61,Madrid,2026-01-27
1917,78,Hamburguesa,Comida,2,8.84,Valencia,2026-06-29
1918,305,Patatas,Comida,4,4.73,Valencia,2026-03-12
1919,461,Agua,Bebida,3,10.96,Sevilla,2026-02-03
1920,213,Pizza,Comida,5,12.28,Valencia,2026-04-05
1921,412,Cafe,Bebida,5,13.1,Bilbao,2026-03-08
1922,66,Ensalada,Comida,3,5.37,Sevilla,2026-03-02
1923,214,Pizza,Comida,4,5.21,Bilbao,2026-04-23
1924,329,Refresco,Bebida,4,7.86,Valencia,2026-01-24
1925,210,Ensalada,Comida,2,11.23,Madrid,2026-03-22
1926,349,Agua,Bebida,6,2.26,Madrid,2026-04-07
1927,30,Agua,Bebida,3,14.95,Madrid,2026-06-18
1928,2,Refresco,Bebida,5,7.7,Valencia,2026-04-27
1929,123,Patatas,Comida,4,14.55,Madrid,2026-06-03
1930,236,Ensalada,Comida,3,12.97,Valencia,2026-03-04
1931,418,Agua,Bebida,3,2.28,Valencia,2026-05-03
1932,93,Hamburguesa,Comida,2,1.81,Valencia,2026-02-27
1933,445,Ensalada,Comida,3,14.75,Madrid,2026-02-26
1934,93,Ensalada,Comida,5,2.72,Madrid,2026-02-13
1935,124,Refresco,Bebida,5,4.07,Sevilla,2026-01-09
1936,116,Agua,Bebida,1,9.93,Bilbao,2026-04-21
1937,393,Cafe,Bebida,5,7.42,Valencia,2026-05-04
1938,430,Ensalada,Comida,5,2.47,Madrid,2026-03-30
1939,441,Ensalada,Comida,3,10.4,Valencia,2026-06-21
1940,299,Cafe,Bebida,6,7.36,Madrid,2026-06-27
1941,190,Ensalada,Comida,1,5.7,Sevilla,2026-03-03
1942,252,Patatas,Comida,2,14.57,Valencia,2026-03-06
1943,83,Refresco,Bebida,4,9.73,Madrid,2026-02-05
1944,493,Pizza,Comida,2,11.12,Madrid,2026-05-17
1945,347,Pizza,Comida,3,14.99,Bilbao,2026-04-16
1946,397,Ensalada,Comida,4,4.25,Bilbao,2026-05-10
1947,87,Refresco,Bebida,2,4.87,Valencia,2026-05-14
1948,419,Agua,Bebida,3,2.01,Valencia,2026-05-27
1949,41,Patatas,Comida,3,4.89,Bilbao,2026-06-15
1950,456,Refresco,Bebida,5,5.96,Madrid,2026-04-12
1951,384,Cafe,Bebida,4,12.05,Sevilla,2026-06-30
1952,274,Pizza,Comida,2,14.77,Bilbao,2026-01-15
1953,306,Agua,Bebida,1,1.76,Sevilla,2026-06-14
1954,246,Pizza,Comida,5,8.55,Bilbao,2026-05-06
1955,328,Cafe,Bebida,3,9.68,Madrid,2026-06-21
1956,281,Hamburguesa,Comida,5,5.51,Sevilla,2026-02-26
1957,290,Refresco,Bebida,1,1.97,Valencia,2026-05-06
1958,451,Ensalada,Comida,2,6.5,Valencia,2026-01-24
1959,275,Cafe,Bebida,3,13.87,Bilbao,2026-03-16
1960,358,Agua,Bebida,5,10.42,Sevilla,2026-03-18
1961,226,Cafe,Bebida,3,8.62,Sevilla,2026-01-22
1962,403,Patatas,Comida,5,13.42,Sevilla,2026-06-03
1963,19,Pizza,Comida,2,11.63,Valencia,2026-02-04
1964,487,Hamburguesa,Comida,1,6.81,Bilbao,2026-01-17
1965,37,Hamburguesa,Comida,5,11.08,Bilbao,2026-03-24
1966,161,Agua,Bebida,1,5.75,Madrid,2026-03-23
1967,115,Hamburguesa,Comida,4,3.88,Madrid,2026-04-18
1968,132,Patatas,Comida,3,13.12,Madrid,2026-01-19
1969,368,Ensalada,Comida,5,11.08,Madrid,2026-02-20
1970,101,Agua,Bebida,1,12.36,Madrid,2026-01-17
1971,180,Hamburguesa,Comida,1,5.03,Bilbao,2026-06-28
1972,422,Patatas,Comida,1,10.56,Sevilla,2026-02-25
1973,51,Pizza,Comida,2,4.02,Sevilla,2026-05-21
1974,419,Hamburguesa,Comida,2,11.2,Sevilla,2026-03-13
1975,480,Hamburguesa,Comida,5,11.62,Sevilla,2026-03-24
1976,406,Pizza,Comida,2,8.49,Valencia,2026-01-27
1977,129,Hamburguesa,Comida,2,5.23,Sevilla,2026-03-08
1978,233,Cafe,Bebida,5,9.86,Sevilla,2026-04-26
1979,97,Cafe,Bebida,5,14.05,Bilbao,2026-05-27
1980,2,Agua,Bebida,5,14.85,Madrid,2026-01-16
1981,154,Refresco,Bebida,3,9.27,Madrid,2026-06-15
1982,255,Ensalada,Comida,4,5.56,Madrid,2026-03-31
1983,87,Refresco,Bebida,5,14.87,Madrid,2026-01-12
1984,9,Patatas,Comida,4,11.31,Sevilla,2026-06-12
1985,68,Cafe,Bebida,5,14.32,Madrid,2026-03-17
1986,259,Refresco,Bebida,6,11.17,Sevilla,2026-06-05
1987,221,Ensalada,Comida,5,2.65,Sevilla,2026-04-28
1988,285,Refresco,Bebida,3,13.33,Sevilla,2026-06-26
1989,299,Patatas,Comida,5,14.16,Bilbao,2026-06-16
1990,146,Cafe,Bebida,1,1.12,Madrid,2026-01-03
1991,420,Cafe,Bebida,4,14.65,Sevilla,2026-06-28
1992,385,Cafe,Bebida,3,4.1,Valencia,2026-01-31
1993,176,Agua,Bebida,5,9.75,Madrid,2026-01-21
1994,429,Refresco,Bebida,6,2.7,Bilbao,2026-06-30
1995,241,Cafe,Bebida,5,5.55,Bilbao,2026-04-10
1996,198,Refresco,Bebida,5,3.96,Valencia,2026-06-14
1997,347,Ensalada,Comida,6,1.08,Bilbao,2026-04-01
1998,342,Hamburguesa,Comida,3,13.12,Valencia,2026-05-22
1999,279,Hamburguesa,Comida,5,11.47,Valencia,2026-02-25
2000,342,Hamburguesa,Comida,6,10.42,Sevilla,2026-04-21
2001,250,Refresco,Bebida,3,4.05,Sevilla,2026-01-13
2002,392,Patatas,Comida,4,7.8,Madrid,2026-03-25
2003,98,Patatas,Comida,4,8.47,Valencia,2026-02-06
2004,345,Patatas,Comida,4,7.96,Valencia,2026-02-13
2005,276,Refresco,Bebida,3,7.49,Sevilla,2026-05-13
2006,154,Ensalada,Comida,2,13.96,Madrid,2026-01-27
2007,348,Refresco,Bebida,5,9.15,Madrid,2026-02-13
2008,18,Refresco,Bebida,3,2.56,Sevilla,2026-02-18
2009,355,Cafe,Bebida,3,3.06,Sevilla,2026-05-29
2010,60,Ensalada,Comida,5,10.2,Madrid,2026-06-13
2011,68,Patatas,Comida,5,6.56,Valencia,2026-02-25
2012,40,Cafe,Bebida,4,2.87,Bilbao,2026-02-12
2013,244,Refresco,Bebida,5,6.42,Bilbao,2026-01-31
2014,451,Agua,Bebida,1,12.35,Valencia,2026-03-13
2015,425,Patatas,Comida,2,2.67,Valencia,2026-04-30
2016,490,Patatas,Comida,3,5.48,Bilbao,2026-03-13
2017,191,Agua,Bebida,4,3.39,Bilbao,2026-05-20
2018,314,Hamburguesa,Comida,1,10.99,Madrid,2026-02-18
2019,68,Ensalada,Comida,3,4.39,Bilbao,2026-02-16
2020,214,Cafe,Bebida,2,7.72,Sevilla,2026-04-16
2021,234,Patatas,Comida,2,9.35,Sevilla,2026-03-28
2022,87,Patatas,Comida,5,11.69,Valencia,2026-06-26
2023,32,Agua,Bebida,5,14.63,Sevilla,2026-01-12
2024,243,Agua,Bebida,2,13.82,Madrid,2026-02-26
2025,321,Refresco,Bebida,1,10.2,Valencia,2026-04-07
2026,31,Ensalada,Comida,1,3.93,Sevilla,2026-02-24
2027,447,Ensalada,Comida,3,1.43,Sevilla,2026-05-22
2028,324,Hamburguesa,Comida,1,12.16,Madrid,2026-05-16
2029,219,Ensalada,Comida,3,2.32,Madrid,2026-02-10
2030,371,Patatas,Comida,4,5.25,Madrid,2026-02-12
2031,34,Refresco,Bebida,1,1.26,Bilbao,2026-01-13
2032,480,Agua,Bebida,1,10.07,Bilbao,2026-03-08
2033,248,Cafe,Bebida,6,13.45,Sevilla,2026-05-19
2034,172,Ensalada,Comida,3,2.85,Sevilla,2026-06-21
2035,483,Ensalada,Comida,3,4.25,Madrid,2026-02-03
2036,58,Cafe,Bebida,6,12.4,Valencia,2026-01-18
2037,69,Ensalada,Comida,3,3.73,Sevilla,2026-03-02
2038,104,Patatas,Comida,4,11.4,Bilbao,2026-05-29
2039,23,Ensalada,Comida,1,9.65,Bilbao,2026-04-07
2040,347,Agua,Bebida,3,2.41,Valencia,2026-06-28
2041,266,Cafe,Bebida,2,14.68,Sevilla,2026-05-13
2042,483,Agua,Bebida,6,4.77,Bilbao,2026-02-16
2043,180,Hamburguesa,Comida,6,4.14,Bilbao,2026-04-06
2044,190,Ensalada,Comida,2,10.4,Sevilla,2026-01-23
2045,235,Ensalada,Comida,4,8.09,Valencia,2026-02-24
2046,259,Pizza,Comida,2,13.64,Sevilla,2026-01-03
2047,428,Cafe,Bebida,4,12.29,Bilbao,2026-03-14
2048,147,Agua,Bebida,1,13.46,Madrid,2026-04-24
2049,70,Ensalada,Comida,5,14.04,Sevilla,2026-05-06
2050,273,Pizza,Comida,3,13.11,Valencia,2026-02-26
2051,202,Hamburguesa,Comida,5,4.23,Bilbao,2026-03-16
2052,217,Agua,Bebida,6,9.14,Madrid,2026-04-02
2053,123,Refresco,Bebida,5,10.37,Bilbao,2026-01-05
2054,179,Ensalada,Comida,5,7.96,Madrid,2026-02-02
2055,428,Cafe,Bebida,6,2.59,Sevilla,2026-02-24
2056,150,Cafe,Bebida,1,4.2,Bilbao,2026-04-02
2057,323,Patatas,Comida,5,10.19,Valencia,2026-02-26
2058,157,Hamburguesa,Comida,6,14.48,Sevilla,2026-02-21
2059,393,Agua,Bebida,4,3.44,Madrid,2026-03-04
2060,51,Ensalada,Comida,3,1.38,Sevilla,2026-06-27
2061,129,Patatas,Comida,4,13.94,Valencia,2026-06-08
2062,181,Pizza,Comida,1,3.08,Sevilla,2026-02-23
2063,128,Hamburguesa,Comida,6,3.53,Bilbao,2026-05-10
2064,152,Pizza,Comida,6,2.81,Valencia,2026-05-24
2065,68,Ensalada,Comida,5,4.28,Madrid,2026-03-10
2066,32,Refresco,Bebida,2,7.56,Valencia,2026-03-18
2067,13,Ensalada,Comida,1,13.1,Sevilla,2026-06-25
2068,483,Pizza,Comida,5,5.49,Madrid,2026-02-24
2069,96,Agua,Bebida,2,1.0,Bilbao,2026-06-06
2070,227,Cafe,Bebida,5,3.01,Valencia,2026-02-14
2071,315,Refresco,Bebida,1,13.58,Bilbao,2026-01-27
2072,90,Agua,Bebida,1,1.42,Sevilla,2026-03-23
2073,393,Cafe,Bebida,3,2.3,Madrid,2026-03-09
2074,179,Cafe,Bebida,1,14.0,Bilbao,2026-04-05
2075,365,Cafe,Bebida,1,6.54,Sevilla,2026-04-07
2076,409,Ensalada,Comida,2,13.02,Bilbao,2026-03-25
2077,36,Cafe,Bebida,3,6.04,Valencia,2026-02-03
2078,370,Refresco,Bebida,1,4.66,Sevilla,2026-02-21
2079,200,Patatas,Comida,3,11.59,Bilbao,2026-05-04
2080,150,Pizza,Comida,2,2.43,Bilbao,2026-01-31
2081,182,Pizza,Comida,2,2.64,Madrid,2026-02-28
2082,8,Cafe,Bebida,3,11.14,Bilbao,2026-05-15
2083,479,Agua,Bebida,2,9.89,Valencia,2026-04-16
2084,272,Ensalada,Comida,4,2.05,Sevilla,2026-04-28
2085,9,Refresco,Bebida,4,2.94,Madrid,2026-04-22
2086,45,Refresco,Bebida,1,7.51,Valencia,2026-02-13
2087,25,Refresco,Bebida,5,12.98,Sevilla,2026-02-25
2088,459,Hamburguesa,Comida,1,2.04,Bilbao,2026-06-30
2089,412,Ensalada,Comida,5,2.13,Sevilla,2026-01-28
