id_venta,id_cliente,producto,categoria,unidades,precio_unitario,ciudad,fecha,importe
1443,99,Hamburguesa,Comida,1,3.34,Bilbao,2026-05-15,3.34
1444,259,Patatas,Comida,3,1.47,Bilbao,2026-02-15,4.41
1445,97,Ensalada,Comida,2,9.59,Valencia,2026-01-19,19.18
1446,390,Refresco,Bebida,6,5.05,Madrid,2026-02-28,30.299999999999997
1447,218,Cafe,Bebida,5,1.7,Sevilla,2026-05-25,8.5
1448,351,Ensalada,Comida,5,5.86,Valencia,2026-01-16,29.3
1449,54,Agua,Bebida,2,3.84,Madrid,2026-04-25,7.68
1450,354,Cafe,Bebida,1,1.07,Sevilla,2026-06-19,1.07
1451,82,Patatas,Comida,2,9.02,Madrid,2026-04-24,18.04
1452,464,Pizza,Comida,4,5.67,Valencia,2026-03-08,22.68
1453,131,Cafe,Bebida,5,2.36,Bilbao,2026-01-28,11.799999999999999
1454,354,Ensalada,Comida,1,2.96,Valencia,2026-04-10,2.96
1455,241,Patatas,Comida,1,10.93,Valencia,2026-02-19,10.93
1456,384,Pizza,Comida,6,11.82,Madrid,2026-06-14,70.92
1457,287,Patatas,Comida,5,8.94,Bilbao,2026-05-10,44.699999999999996
1458,331,Refresco,Bebida,5,11.97,Valencia,2026-02-27,59.85
1459,77,Agua,Bebida,5,13.68,Sevilla,2026-05-04,68.4
1460,198,Pizza,Comida,4,1.85,Madrid,2026-06-13,7.4
1461,26,Hamburguesa,Comida,3,6.07,Madrid,2026-03-19,18.21
1462,477,Patatas,Comida,4,7.02,Sevilla,2026-02-11,28.08
1463,135,Refresco,Bebida,5,2.43,Bilbao,2026-05-01,12.15
1464,86,Agua,Bebida,3,7.06,Valencia,2026-01-08,21.18
1465,193,Ensalada,Comida,5,8.52,Madrid,2026-03-24,42.599999999999994
1466,112,Hamburguesa,Comida,5,5.17,Sevilla,2026-02-18,25.85
1467,449,Cafe,Bebida,4,6.98,Bilbao,2026-06-30,27.92
1468,148,Refresco,Bebida,3,5.41,Sevilla,2026-02-26,16.23
1469,149,Hamburguesa,Comida,2,8.73,Bilbao,2026-01-17,17.46
1470,290,Pizza,Comida,4,12.03,Valencia,2026-05-21,48.12
1471,228,Pizza,Comida,2,10.81,Valencia,2026-02-26,21.62
1472,271,Cafe,Bebida,4,10.49,Bilbao,2026-05-26,41.96
1473,338,Hamburguesa,Comida,1,14.14,Sevilla,2026-04-06,14.14
1474,275,Refresco,Bebida,6,9.98,Sevilla,2026-04-13,59.88
1475,82,Hamburguesa,Comida,3,5.63,Bilbao,2026-02-08,16.89
1476,193,Patatas,Comida,5,10.84,Bilbao,2026-01-07,54.2
1477,334,Pizza,Comida,3,13.06,Bilbao,2026-03-17,39.18
1478,482,Cafe,Bebida,3,14.82,Bilbao,2026-03-31,44.46
1479,487,Ensalada,Comida,4,11.28,Valencia,2026-01-23,45.12
1480,399,Refresco,Bebida,6,6.65,Sevilla,2026-02-08,39.900000000000006
1481,477,Agua,Bebida,5,14.83,Bilbao,2026-03-17,74.15
1482,21,Refresco,Bebida,1,12.67,Bilbao,2026-02-02,12.67
1483,39,Agua,Bebida,4,10.18,Madrid,2026-04-24,40.72
1484,118,Agua,Bebida,5,9.32,Bilbao,2026-02-11,46.6
1485,488,Hamburguesa,Comida,2,6.98,Madrid,2026-04-29,13.96
1486,350,Refresco,Bebida,2,13.12,Sevilla,2026-05-08,26.24
1487,386,Hamburguesa,Comida,4,2.61,Madrid,2026-01-17,10.44
1488,137,Hamburguesa,Comida,4,10.92,Valencia,2026-03-23,43.68
1489,424,Pizza,Comida,2,3.99,Valencia,2026-01-05,7.98
1490,92,Hamburguesa,Comida,6,8.04,Bilbao,2026-05-14,48.239999999999995
1491,222,Agua,Bebida,3,13.95,Bilbao,2026-05-22,41.849999999999994
1492,483,Patatas,Comida,4,6.57,Bilbao,2026-06-12,26.28
1493,75,Hamburguesa,Comida,4,2.39,Valencia,2026-06-02,9.56
1494,430,Patatas,Comida,2,6.35,Bilbao,2026-02-22,12.7
1495,41,Pizza,Comida,6,2.48,Bilbao,2026-02-21,14.879999999999999
1496,21,Patatas,Comida,4,12.36,Bilbao,2026-05-14,49.44
1497,481,Hamburguesa,Comida,1,7.85,Sevilla,2026-06-04,7.85
1498,77,Refresco,Bebida,3,12.37,Bilbao,2026-02-10,37.11
1499,365,Pizza,Comida,1,4.44,Sevilla,2026-02-17,4.44
1500,453,Agua,Bebida,2,2.89,Sevilla,2026-05-11,5.78
1501,142,Ensalada,Comida,6,12.18,Valencia,2026-06-20,73.08
1502,364,Refresco,Bebida,3,11.87,Bilbao,2026-02-01,35.61
1503,163,Agua,Bebida,4,7.35,Bilbao,2026-05-19,29.4
1504,371,Cafe,Bebida,5,7.62,Madrid,2026-03-22,38.1
1505,212,Cafe,Bebida,2,14.45,Valencia,2026-04-08,28.9
1506,376,Cafe,Bebida,5,14.57,Valencia,2026-05-07,72.85
1507,337,Refresco,Bebida,1,3.78,Bilbao,2026-06-10,3.78
1508,25,Refresco,Bebida,2,4.19,Sevilla,2026-03-30,8.38
1509,400,Refresco,Bebida,4,10.7,Madrid,2026-04-15,42.8
1510,129,Hamburguesa,Comida,4,2.22,Madrid,2026-05-26,8.88
1511,1,Agua,Bebida,3,3.14,Bilbao,2026-02-13,9.42
1512,7,Refresco,Bebida,5,10.02,Valencia,2026-05-18,50.099999999999994
1513,25,Hamburguesa,Comida,3,13.97,Madrid,2026-06-02,41.910000000000004
1514,122,Hamburguesa,Comida,5,4.08,Sevilla,2026-05-29,20.4
1515,391,Pizza,Comida,4,3.23,Valencia,2026-03-23,12.92
1516,249,Refresco,Bebida,2,8.33,Madrid,2026-05-18,16.66
1517,479,Ensalada,Comida,4,14.78,Madrid,2026-05-02,59.12
1518,268,Refresco,Bebida,1,11.76,Valencia,2026-03-01,11.76
1519,300,Cafe,Bebida,2,6.07,Madrid,2026-04-30,12.14
1520,492,Agua,Bebida,5,8.12,Valencia,2026-02-08,40.599999999999994
1521,106,Refresco,Bebida,4,1.33,Madrid,2026-06-18,5.32
1522,488,Ensalada,Comida,4,1.85,Madrid,2026-01-09,7.4
1523,141,Hamburguesa,Comida,3,6.41,Sevilla,2026-06-10,19.23
1524,120,Refresco,Bebida,2,10.11,Valencia,2026-01-07,20.22
1525,433,Hamburguesa,Comida,6,7.27,Madrid,2026-02-20,43.62
1526,289,Agua,Bebida,3,5.19,Madrid,2026-06-12,15.57
1527,116,Cafe,Bebida,3,3.03,Bilbao,2026-01-24,9.09
1528,148,Refresco,Bebida,1,3.21,Valencia,2026-04-06,3.21
1529,276,Ensalada,Comida,4,14.37,Madrid,2026-03-19,57.48
1530,286,Ensalada,Comida,6,14.47,Valencia,2026-04-04,86.82000000000001
1531,302,Agua,Bebida,6,8.88,Valencia,2026-05-14,53.28
1532,149,Patatas,Comida,4,8.6,Bilbao,2026-03-21,34.4
1533,196,Refresco,Bebida,3,2.03,Valencia,2026-05-01,6.09
1534,385,Agua,Bebida,5,1.83,Valencia,2026-05-29,9.15
1535,229,Agua,Bebida,2,12.45,Sevilla,2026-02-08,24.9
1536,124,Agua,Bebida,4,11.56,Sevilla,2026-01-15,46.24
1537,465,Hamburguesa,Comida,1,13.45,Bilbao,2026-05-30,13.45
1538,191,Refresco,Bebida,1,13.52,Sevilla,2026-03-29,13.52
1539,263,Patatas,Comida,4,6.45,Bilbao,2026-03-16,25.8
1540,25,Hamburguesa,Comida,3,5.14,Valencia,2026-01-29,15.419999999999998
1541,180,Cafe,Bebida,1,11.12,Bilbao,2026-04-04,11.12
1542,97,Hamburguesa,Comida,6,13.21,Madrid,2026-01-26,79.26
1543,12,Cafe,Bebida,6,5.36,Madrid,2026-02-17,32.160000000000004
1544,133,Ensalada,Comida,4,9.47,Valencia,2026-03-09,37.88
1545,224,Refresco,Bebida,4,1.16,Bilbao,2026-06-06,4.64
1546,114,Refresco,Bebida,4,10.32,Valencia,2026-01-26,41.28
1547,304,Ensalada,Comida,2,4.48,Sevilla,2026-01-21,8.96
1548,133,Patatas,Comida,6,2.11,Bilbao,2026-06-22,12.66
1549,374,Ensalada,Comida,5,5.78,Valencia,2026-04-06,28.900000000000002
1550,73,Ensalada,Comida,1,10.07,Sevilla,2026-01-17,10.07
1551,304,Agua,Bebida,1,5.99,Madrid,2026-01-19,5.99
1552,198,Pizza,Comida,1,8.21,Sevilla,2026-01-08,8.21
1553,134,Hamburguesa,Comida,4,2.75,Valencia,2026-01-19,11.0
1554,200,Patatas,Comida,6,13.68,Bilbao,2026-03-21,82.08
1555,37,Ensalada,Comida,5,11.81,Sevilla,2026-05-17,59.050000000000004
1556,122,Refresco,Bebida,2,11.49,Sevilla,2026-04-09,22.98
1557,360,Agua,Bebida,5,14.98,Madrid,2026-04-19,74.9
1558,66,Agua,Bebida,6,12.16,Madrid,2026-02-27,72.96000000000001
1559,470,Ensalada,Comida,3,11.9,Valencia,2026-01-09,35.7
1560,213,Pizza,Comida,2,13.48,Valencia,2026-01-14,26.96
1561,489,Patatas,Comida,2,4.12,Bilbao,2026-04-22,8.24
1562,87,Pizza,Comida,3,6.53,Valencia,2026-05-07,19.59
1563,459,Cafe,Bebida,4,8.5,Madrid,2026-01-09,34.0
1564,157,Agua,Bebida,4,13.98,Bilbao,2026-03-22,55.92
1565,36,Cafe,Bebida,2,10.9,Sevilla,2026-01-08,21.8
1566,59,Agua,Bebida,4,3.31,Madrid,2026-03-19,13.24
1567,104,Ensalada,Comida,1,8.93,Madrid,2026-03-30,8.93
1568,132,Ensalada,Comida,4,10.59,Sevilla,2026-05-30,42.36
1569,40,Patatas,Comida,4,6.25,Bilbao,2026-02-20,25.0
1570,331,Ensalada,Comida,4,9.46,Valencia,2026-03-25,37.84
1571,485,Ensalada,Comida,5,11.28,Bilbao,2026-04-25,56.4
1572,45,Patatas,Comida,2,14.73,Madrid,2026-02-12,29.46
1573,114,Ensalada,Comida,4,12.65,Bilbao,2026-02-20,50.6
1574,176,Patatas,Comida,5,6.27,Madrid,2026-03-20,31.349999999999998
1575,350,Patatas,Comida,5,10.47,Madrid,2026-01-14,52.35
1576,270,Pizza,Comida,2,14.2,Valencia,2026-02-17,28.4
1577,156,Agua,Bebida,5,2.84,Madrid,2026-01-07,14.2
1578,374,Hamburguesa,Comida,6,10.14,Valencia,2026-06-16,60.84
1579,341,Refresco,Bebida,6,3.0,Madrid,2026-06-19,18.0
1580,335,Patatas,Comida,3,1.3,Madrid,2026-03-24,3.9000000000000004
1581,164,Patatas,Comida,3,1.12,Madrid,2026-02-21,3.3600000000000003
1582,110,Pizza,Comida,5,2.49,Valencia,2026-02-15,12.450000000000001
1583,74,Hamburguesa,Comida,2,11.59,Valencia,2026-04-21,23.18
1584,97,Hamburguesa,Comida,3,11.84,Sevilla,2026-02-06,35.519999999999996
1585,390,Refresco,Bebida,5,9.74,Bilbao,2026-01-19,48.7
1586,348,Pizza,Comida,1,9.24,Sevilla,2026-06-28,9.24
1587,330,Agua,Bebida,1,10.47,Madrid,2026-01-15,10.47
1588,435,Cafe,Bebida,2,14.37,Sevilla,2026-03-09,28.74
1589,269,Hamburguesa,Comida,3,7.4,Sevilla,2026-06-10,22.200000000000003
1590,490,Hamburguesa,Comida,3,13.67,Madrid,2026-05-02,41.01
1591,55,Agua,Bebida,6,14.43,Sevilla,2026-05-31,86.58
1592,408,Cafe,Bebida,6,11.79,Sevilla,2026-04-19,70.74
1593,404,Refresco,Bebida,1,8.7,Sevilla,2026-03-12,8.7
1594,243,Pizza,Comida,5,2.03,Bilbao,2026-05-09,10.149999999999999
1595,482,Ensalada,Comida,6,6.67,Madrid,2026-05-08,40.019999999999996
1596,325,Hamburguesa,Comida,4,13.02,Madrid,2026-04-27,52.08
1597,143,Patatas,Comida,6,12.37,Madrid,2026-06-06,74.22
1598,94,Agua,Bebida,6,6.47,Valencia,2026-05-24,38.82
1599,406,Refresco,Bebida,1,10.67,Sevilla,2026-05-10,10.67
1600,199,Pizza,Comida,3,11.92,Bilbao,2026-05-29,35.76
1601,149,Agua,Bebida,2,3.6,Bilbao,2026-03-19,7.2
1602,261,Patatas,Comida,1,8.29,Sevilla,2026-04-10,8.29
1603,59,Refresco,Bebida,3,1.55,Madrid,2026-01-15,4.65
1604,452,Hamburguesa,Comida,3,9.94,Sevilla,2026-02-19,29.82
1605,183,Cafe,Bebida,4,5.37,Bilbao,2026-06-11,21.48
1606,234,Hamburguesa,Comida,3,12.97,Valencia,2026-03-27,38.910000000000004
1607,322,Ensalada,Comida,2,4.98,Valencia,2026-01-06,9.96
1608,266,Cafe,Bebida,2,2.0,Madrid,2026-01-04,4.0
1609,311,Refresco,Bebida,3,1.24,Madrid,2026-04-03,3.7199999999999998
1610,307,Pizza,Comida,3,12.73,Valencia,2026-05-06,38.19
1611,432,Hamburguesa,Comida,3,7.89,Sevilla,2026-02-20,23.669999999999998
1612,81,Hamburguesa,Comida,1,4.79,Sevilla,2026-01-28,4.79
1613,23,Hamburguesa,Comida,5,5.66,Valencia,2026-06-26,28.3
1614,48,Pizza,Comida,6,8.66,Madrid,2026-06-03,51.96
1615,435,Refresco,Bebida,2,10.79,Valencia,2026-04-13,21.58
1616,36,Cafe,Bebida,6,1.34,Madrid,2026-05-05,8.040000000000001
1617,354,Cafe,Bebida,4,12.6,Sevilla,2026-06-12,50.4
1618,466,Hamburguesa,Comida,3,14.0,Sevilla,2026-02-14,42.0
1619,1,Cafe,Bebida,6,6.46,Valencia,2026-01-05,38.76
1620,93,Ensalada,Comida,3,6.46,Madrid,2026-03-16,19.38
1621,287,Pizza,Comida,3,1.96,Valencia,2026-03-04,5.88
1622,445,Cafe,Bebida,2,14.85,Madrid,2026-02-19,29.7
1623,257,Pizza,Comida,3,2.14,Bilbao,2026-04-08,6.42
1624,464,Agua,Bebida,1,8.41,Sevilla,2026-01-04,8.41
1625,311,Refresco,Bebida,4,6.49,Bilbao,2026-04-20,25.96
1626,492,Cafe,Bebida,6,4.61,Sevilla,2026-02-10,27.660000000000004
1627,94,Pizza,Comida,3,1.78,Madrid,2026-02-06,5.34
1628,231,Patatas,Comida,2,13.63,Bilbao,2026-03-29,27.26
1629,292,Cafe,Bebida,6,8.63,Madrid,2026-03-17,51.78
1630,157,Cafe,Bebida,1,6.9,Bilbao,2026-04-08,6.9
1631,352,Agua,Bebida,5,6.27,Madrid,2026-05-29,31.349999999999998
1632,370,Patatas,Comida,1,8.99,Valencia,2026-06-12,8.99
1633,243,Pizza,Comida,5,10.92,Madrid,2026-06-03,54.6
1634,392,Ensalada,Comida,5,10.19,Madrid,2026-04-09,50.949999999999996
1635,481,Pizza,Comida,2,3.16,Sevilla,2026-04-03,6.32
1636,421,Ensalada,Comida,1,6.11,Madrid,2026-02-24,6.11
1637,102,Cafe,Bebida,3,6.77,Valencia,2026-06-29,20.31
1638,158,Ensalada,Comida,1,12.52,Madrid,2026-01-01,12.52
1639,76,Hamburguesa,Comida,5,6.86,Bilbao,2026-05-30,34.300000000000004
1640,121,Hamburguesa,Comida,3,13.22,Madrid,2026-04-06,39.660000000000004
1641,176,Cafe,Bebida,1,14.57,Madrid,2026-06-19,14.57
1642,309,Refresco,Bebida,4,9.14,Bilbao,2026-06-14,36.56
1643,369,Pizza,Comida,4,2.29,Valencia,2026-04-23,9.16
1644,130,Hamburguesa,Comida,5,5.84,Sevilla,2026-05-09,29.2
1645,423,Ensalada,Comida,5,8.31,Sevilla,2026-03-15,41.550000000000004
1646,437,Hamburguesa,Comida,1,12.76,Madrid,2026-01-22,12.76
1647,213,Pizza,Comida,4,7.06,Madrid,2026-01-28,28.24
1648,30,Hamburguesa,Comida,4,11.49,Sevilla,2026-03-07,45.96
1649,156,Cafe,Bebida,2,12.77,Valencia,2026-02-11,25.54
1650,108,Ensalada,Comida,4,11.35,Valencia,2026-05-20,45.4
1651,440,Hamburguesa,Comida,3,14.45,Bilbao,2026-01-26,43.349999999999994
1652,343,Agua,Bebida,1,11.84,Bilbao,2026-02-08,11.84
1653,95,Agua,Bebida,2,3.7,Valencia,2026-05-11,7.4
1654,261,Pizza,Comida,5,12.66,Bilbao,2026-02-23,63.3
1655,327,Cafe,Bebida,4,2.79,Bilbao,2026-06-05,11.16
1656,321,Pizza,Comida,4,5.94,Sevilla,2026-02-20,23.76
1657,310,Patatas,Comida,4,2.26,Madrid,2026-03-06,9.04
1658,69,Refresco,Bebida,6,10.78,Bilbao,2026-01-09,64.67999999999999
1659,101,Ensalada,Comida,3,12.92,Bilbao,2026-03-18,38.76
1660,316,Cafe,Bebida,3,9.01,Madrid,2026-03-27,27.03
1661,399,Pizza,Comida,5,11.71,Bilbao,2026-04-08,58.550000000000004
1662,224,Patatas,Comida,5,2.31,Madrid,2026-05-06,11.55
1663,351,Pizza,Comida,2,4.91,Valencia,2026-03-14,9.82
1664,105,Refresco,Bebida,6,4.26,Valencia,2026-05-12,25.56
1665,96,Agua,Bebida,1,1.05,Valencia,2026-01-14,1.05
1666,478,Agua,Bebida,4,6.28,Madrid,2026-01-17,25.12
1667,192,Agua,Bebida,2,3.92,Sevilla,2026-03-05,7.84
1668,389,Hamburguesa,Comida,6,6.83,Bilbao,2026-05-20,40.980000000000004
1669,405,Patatas,Comida,6,5.67,Bilbao,2026-01-28,34.019999999999996
1670,253,Ensalada,Comida,1,8.35,Madrid,2026-04-18,8.35
1671,301,Ensalada,Comida,1,12.6,Valencia,2026-03-21,12.6
1672,92,Agua,Bebida,4,10.2,Madrid,2026-05-09,40.8
1673,470,Patatas,Comida,6,12.07,Bilbao,2026-06-27,72.42
1674,35,Ensalada,Comida,2,10.86,Valencia,2026-05-05,21.72
1675,69,Pizza,Comida,4,1.98,Sevilla,2026-02-03,7.92
1676,48,Agua,Bebida,1,11.13,Sevilla,2026-05-07,11.13
1677,472,Ensalada,Comida,1,14.17,Madrid,2026-01-14,14.17
1678,491,Hamburguesa,Comida,1,7.3,Sevilla,2026-05-30,7.3
1679,433,Pizza,Comida,4,2.67,Valencia,2026-01-11,10.68
1680,171,Ensalada,Comida,5,9.43,Valencia,2026-05-16,47.15
1681,43,Refresco,Bebida,2,9.46,Sevilla,2026-05-06,18.92
1682,336,Agua,Bebida,2,2.88,Sevilla,2026-05-12,5.76
1683,92,Patatas,Comida,3,8.49,Madrid,2026-01-20,25.47
1684,223,Patatas,Comida,3,12.59,Sevilla,2026-06-28,37.769999999999996
1685,188,Patatas,Comida,6,1.53,Bilbao,2026-01-10,9.18
1686,432,Ensalada,Comida,1,1.89,Sevilla,2026-06-16,1.89
1687,465,Patatas,Comida,5,2.76,Valencia,2026-02-01,13.799999999999999
1688,210,Patatas,Comida,3,3.86,Valencia,2026-05-24,11.58
1689,387,Hamburguesa,Comida,6,13.8,Madrid,2026-03-22,82.80000000000001
1690,475,Refresco,Bebida,3,10.0,Madrid,2026-02-15,30.0
1691,67,Hamburguesa,Comida,6,1.18,Sevilla,2026-04-17,7.08
1692,15,Refresco,Bebida,4,1.29,Sevilla,2026-02-22,5.16
1693,43,Agua,Bebida,1,4.34,Bilbao,2026-06-13,4.34
1694,292,Hamburguesa,Comida,3,12.32,Bilbao,2026-05-09,36.96
1695,497,Refresco,Bebida,6,12.97,Sevilla,2026-01-26,77.82000000000001
1696,330,Patatas,Comida,5,9.99,Valencia,2026-05-24,49.95
1697,118,Ensalada,Comida,5,9.3,Valencia,2026-05-18,46.5
1698,264,Cafe,Bebida,4,6.4,Sevilla,2026-05-13,25.6
1699,393,Cafe,Bebida,6,6.02,Madrid,2026-01-19,36.12
1700,363,Hamburguesa,Comida,2,8.69,Valencia,2026-06-26,17.38
1701,108,Hamburguesa,Comida,5,6.18,Madrid,2026-04-12,30.9
1702,22,Hamburguesa,Comida,5,13.32,Valencia,2026-01-26,66.6
1703,318,Cafe,Bebida,2,7.49,Sevilla,2026-04-14,14.98
1704,25,Cafe,Bebida,2,5.35,Sevilla,2026-04-23,10.7
1705,299,Cafe,Bebida,1,4.04,Bilbao,2026-04-30,4.04
1706,12,Refresco,Bebida,1,12.59,Bilbao,2026-06-15,12.59
1707,210,Cafe,Bebida,6,6.51,Sevilla,2026-04-10,39.06
1708,247,Pizza,Comida,2,1.52,Sevilla,2026-01-05,3.04
1709,51,Pizza,Comida,6,8.13,Sevilla,2026-01-22,48.78
1710,304,Ensalada,Comida,4,6.4,Sevilla,2026-06-07,25.6
1711,437,Refresco,Bebida,6,1.54,Valencia,2026-02-03,9.24
1712,371,Patatas,Comida,3,9.87,Sevilla,2026-02-23,29.61
1713,157,Agua,Bebida,1,13.43,Valencia,2026-05-23,13.43
1714,332,Pizza,Comida,6,3.35,Madrid,2026-04-06,20.1
1715,378,Pizza,Comida,2,10.07,Sevilla,2026-02-06,20.14
1716,385,Patatas,Comida,4,12.0,Bilbao,2026-04-12,48.0
1717,387,Hamburguesa,Comida,2,7.51,Madrid,2026-02-12,15.02
1718,378,Patatas,Comida,6,5.43,Madrid,2026-06-30,32.58
1719,339,Refresco,Bebida,1,4.46,Madrid,2026-02-22,4.46
1720,391,Patatas,Comida,1,7.75,Madrid,2026-02-09,7.75
1721,240,Hamburguesa,Comida,3,6.84,Sevilla,2026-04-30,20.52
1722,12,Pizza,Comida,3,6.47,Sevilla,2026-01-28,19.41
1723,448,Refresco,Bebida,1,12.13,Madrid,2026-03-23,12.13
1724,142,Agua,Bebida,5,14.43,Madrid,2026-02-27,72.15
1725,451,Hamburguesa,Comida,6,1.14,Madrid,2026-06-07,6.84
1726,373,Refresco,Bebida,6,7.69,Valencia,2026-02-05,46.14
1727,119,Patatas,Comida,5,10.75,Valencia,2026-06-02,53.75
1728,491,Refresco,Bebida,5,10.3,Madrid,2026-02-25,51.5
1729,40,Agua,Bebida,3,14.55,Sevilla,2026-03-16,43.650000000000006
1730,140,Agua,Bebida,1,12.46,Valencia,2026-01-10,12.46
1731,141,Agua,Bebida,2,8.22,Madrid,2026-01-06,16.44
1732,395,Refresco,Bebida,4,9.52,Bilbao,2026-02-05,38.08
1733,7,Patatas,Comida,5,7.36,Valencia,2026-01-25,36.800000000000004
1734,372,Ensalada,Comida,4,4.39,Sevilla,2026-04-05,17.56
1735,464,Pizza,Comida,3,12.32,Madrid,2026-04-27,36.96
1736,387,Cafe,Bebida,6,2.11,Sevilla,2026-01-31,12.66
1737,461,Agua,Bebida,6,7.22,Madrid,2026-03-10,43.32
1738,282,Patatas,Comida,5,11.85,Madrid,2026-05-19,59.25
1739,168,Cafe,Bebida,6,8.72,Madrid,2026-04-05,52.32000000000001
1740,76,Pizza,Comida,4,13.52,Bilbao,2026-05-18,54.08
1741,391,Cafe,Bebida,4,8.04,Valencia,2026-05-28,32.16
1742,380,Patatas,Comida,5,2.61,Bilbao,2026-03-31,13.049999999999999
1743,423,Agua,Bebida,6,10.78,Sevilla,2026-05-08,64.67999999999999
1744,332,Ensalada,Comida,4,10.63,Sevilla,2026-02-25,42.52
1745,339,Pizza,Comida,5,1.67,Sevilla,2026-02-14,8.35
1746,149,Agua,Bebida,1,14.67,Bilbao,2026-02-05,14.67
1747,60,Agua,Bebida,1,11.36,Bilbao,2026-06-23,11.36
1748,269,Hamburguesa,Comida,2,14.21,Valencia,2026-04-06,28.42
1749,196,Pizza,Comida,2,8.47,Sevilla,2026-06-03,16.94
1750,437,Refresco,Bebida,5,3.69,Bilbao,2026-02-25,18.45
1751,259,Agua,Bebida,5,2.87,Sevilla,2026-05-04,14.350000000000001
1752,236,Refresco,Bebida,4,12.15,Sevilla,2026-05-05,48.6
1753,414,Cafe,Bebida,2,3.84,Madrid,2026-03-14,7.68
1754,394,Patatas,Comida,3,7.5,Valencia,2026-03-28,22.5
1755,478,Refresco,Bebida,3,1.32,Valencia,2026-01-04,3.96
1756,91,Cafe,Bebida,5,3.81,Madrid,2026-02-22,19.05
1757,301,Agua,Bebida,6,12.02,Valencia,2026-03-24,72.12
1758,17,Pizza,Comida,5,6.44,Madrid,2026-02-03,32.2
1759,453,Agua,Bebida,1,3.16,Sevilla,2026-01-28,3.16
1760,332,Agua,Bebida,2,4.66,Bilbao,2026-06-09,9.32
1761,202,Ensalada,Comida,5,8.87,Sevilla,2026-05-23,44.349999999999994
1762,166,Cafe,Bebida,6,10.56,Sevilla,2026-03-23,63.36
1763,237,Hamburguesa,Comida,4,9.82,Madrid,2026-05-30,39.28
1764,19,Refresco,Bebida,6,9.4,Valencia,2026-05-21,56.400000000000006
1765,299,Cafe,Bebida,2,2.88,Madrid,2026-02-25,5.76
1766,388,Ensalada,Comida,3,5.5,Sevilla,2026-01-26,16.5
1767,20,Ensalada,Comida,6,3.57,Madrid,2026-03-21,21.419999999999998
1768,217,Agua,Bebida,2,14.68,Valencia,2026-03-24,29.36
1769,442,Cafe,Bebida,6,9.8,Valencia,2026-01-26,58.800000000000004
1770,173,Ensalada,Comida,2,7.26,Sevilla,2026-05-27,14.52
1771,341,Ensalada,Comida,3,10.3,Sevilla,2026-04-07,30.900000000000002
1772,427,Refresco,Bebida,5,14.54,Bilbao,2026-03-27,72.69999999999999
1773,185,Hamburguesa,Comida,2,13.82,Valencia,2026-04-01,27.64
1774,461,Pizza,Comida,4,6.87,Bilbao,2026-05-24,27.48
1775,478,Agua,Bebida,1,9.17,Bilbao,2026-02-01,9.17
1776,247,Patatas,Comida,3,5.49,Madrid,2026-05-21,16.47
1777,350,Agua,Bebida,6,14.05,Madrid,2026-02-23,84.30000000000001
1778,73,Agua,Bebida,3,5.64,Sevilla,2026-05-24,16.919999999999998
1779,294,Ensalada,Comida,2,2.82,Valencia,2026-05-14,5.64
1780,2,Refresco,Bebida,5,9.67,Madrid,2026-04-28,48.35
1781,154,Ensalada,Comida,3,1.39,Sevilla,2026-03-27,4.17
1782,187,Hamburguesa,Comida,4,13.82,Bilbao,2026-01-07,55.28
1783,196,Pizza,Comida,4,7.43,Madrid,2026-06-30,29.72
1784,221,Patatas,Comida,4,5.98,Madrid,2026-03-06,23.92
1785,50,Refresco,Bebida,5,12.28,Bilbao,2026-03-13,61.4
1786,37,Cafe,Bebida,4,4.21,Madrid,2026-02-13,16.84
1787,380,Refresco,Bebida,2,14.17,Sevilla,2026-01-30,28.34
1788,252,Cafe,Bebida,3,2.05,Valencia,2026-03-04,6.1499999999999995
1789,217,Refresco,Bebida,2,9.73,Sevilla,2026-02-28,19.46
1790,215,Ensalada,Comida,2,14.13,Sevilla,2026-04-03,28.26
1791,492,Pizza,Comida,2,5.34,Sevilla,2026-05-05,10.68
1792,459,Refresco,Bebida,2,8.08,Sevilla,2026-02-14,16.16
1793,196,Agua,Bebida,4,13.08,Sevilla,2026-06-04,52.32
1794,329,Cafe,Bebida,5,9.91,Valencia,2026-01-16,49.55
1795,181,Ensalada,Comida,5,10.5,Bilbao,2026-01-22,52.5
1796,350,Pizza,Comida,1,5.87,Sevilla,2026-04-18,5.87
1797,499,Ensalada,Comida,1,10.65,Madrid,2026-04-22,10.65
1798,493,Patatas,Comida,6,2.81,Valencia,2026-03-24,16.86
1799,302,Ensalada,Comida,2,5.59,Bilbao,2026-03-17,11.18
1800,496,Cafe,Bebida,3,6.61,Sevilla,2026-05-02,19.830000000000002
1801,112,Refresco,Bebida,2,2.58,Bilbao,2026-01-18,5.16
1802,273,Refresco,Bebida,2,11.68,Sevilla,2026-03-16,23.36
1803,336,Agua,Bebida,5,3.55,Valencia,2026-04-24,17.75
1804,328,Cafe,Bebida,1,1.46,Valencia,2026-03-02,1.46
1805,482,Pizza,Comida,1,8.04,Sevilla,2026-01-30,8.04
1806,254,Pizza,Comida,1,6.84,Valencia,2026-02-25,6.84
1807,377,Agua,Bebida,6,5.0,Sevilla,2026-04-05,30.0
1808,78,Cafe,Bebida,1,8.38,Valencia,2026-02-20,8.38
1809,482,Patatas,Comida,4,2.96,Valencia,2026-06-04,11.84
